Fat,Protein,Carbs,Calories
0.0,4.0,6.0,38.625090919544355
1.0,35.0,52.0,42.44238806758681
0.0,36.0,52.0,352.22428209075815
6.0,34.0,49.0,347.4721167827218
9.0,8.0,54.0,380.71247467496016
8.0,7.0,10.0,321.02472578243186
2.0,4.0,11.0,140.22185721645366
4.0,4.0,4.0,79.12283316794563
4.0,1.0,7.0,69.99571249179502
7.0,4.0,5.0,69.31316081981153
1.0,12.0,73.0,100.20394868005732
0.0,1.0,5.0,339.3567916428001
1.0,13.0,74.0,26.490647803433532
3.0,3.0,5.0,347.2189031628794
1.0,4.0,19.0,60.97121558772725
1.0,5.0,19.0,100.864230672212
10.0,13.0,1.0,104.90904504424893
32.0,24.0,0.0,147.72902847643982
23.0,16.0,9.0,381.93824238241586
32.0,18.0,4.0,304.76258461784283
26.0,17.0,9.0,372.93854474236394
20.0,27.0,3.0,335.19833803009965
4.0,3.0,23.0,299.96082078177466
25.0,2.0,37.0,138.4795439325647
0.0,32.0,7.0,372.6134629146609
0.0,9.0,8.0,159.5144876326636
3.0,8.0,12.0,70.30105422385641
0.0,8.0,13.0,107.91636748420912
0.0,8.0,13.0,85.34272559203174
3.0,8.0,12.0,85.34272559203174
1.0,3.0,10.0,107.91636748420912
2.0,7.0,16.0,62.463741967792956
0.0,3.0,13.0,110.34376202426873
5.0,9.0,4.0,65.11865373184705
26.0,6.0,12.0,99.01676403205299
14.0,3.0,29.0,302.15727138182064
3.0,2.0,33.0,249.35312362155221
5.0,3.0,3.0,163.810721360879
4.0,8.0,3.0,70.9305806517889
0.0,9.0,11.0,82.35767283190032
0.0,8.0,12.0,81.75294566798377
0.0,10.0,3.0,81.52542844398927
0.0,8.0,12.0,55.259382855681096
100.0,0.0,0.0,81.52542844398927
9.0,6.0,72.0,883.0573156985121
16.0,18.0,50.0,381.646445703122
4.0,23.0,48.0,407.78253867114444
4.0,23.0,49.0,314.8082600743648
14.0,13.0,50.0,318.6255572224073
1.0,4.0,81.0,369.96450745081313
13.0,6.0,66.0,337.53665385084406
4.0,20.0,56.0,393.9305815351605
15.0,16.0,52.0,333.2121941425936
6.0,23.0,58.0,398.5305245430822
1.0,17.0,73.0,370.575190914936
36.0,6.0,49.0,359.5808635029847
1.0,10.0,79.0,531.3670626601241
4.0,9.0,69.0,354.17094578698084
13.0,14.0,54.0,338.3440989747392
42.0,18.0,28.0,380.4815307349466
8.0,10.0,66.0,552.5234730961156
13.0,6.0,69.0,366.1249406229419
15.0,5.0,64.0,405.38247297928797
0.0,1.0,16.0,399.8451322271852
0.0,0.0,15.0,68.48091643190052
0.0,1.0,14.0,60.618804911821115
0.0,1.0,14.0,60.84632213581561
0.0,0.0,11.0,60.84632213581561
0.0,1.0,19.0,45.34961631965131
0.0,1.0,24.0,79.93280787602788
0.0,0.0,19.0,99.01929361624016
0.0,0.0,14.0,75.88799350399094
0.0,0.0,10.0,56.801507763778666
0.0,0.0,11.0,41.53231917160886
0.0,0.0,16.0,45.34961631965131
0.0,0.0,15.0,64.43610205986357
0.0,0.0,11.0,60.618804911821115
0.0,0.0,17.0,45.34961631965131
0.0,1.0,12.0,68.25339920790603
0.0,0.0,19.0,53.21172783973071
0.0,0.0,12.0,75.88799350399094
0.0,0.0,11.0,49.166913467693774
0.0,0.0,18.0,45.34961631965131
0.0,1.0,10.0,72.07069635594848
0.0,0.0,10.0,45.5771335436458
0.0,1.0,17.0,41.53231917160886
0.0,0.0,12.0,72.29821357994297
7.0,13.0,69.0,49.166913467693774
5.0,7.0,83.0,380.9142955031068
6.0,11.0,73.0,392.4936099833329
7.0,7.0,78.0,379.29687567112944
1.0,1.0,16.0,391.0010836032672
1.0,1.0,16.0,77.2778961119738
2.0,2.0,7.0,77.2778961119738
2.0,2.0,8.0,55.76401583170194
5.0,3.0,6.0,59.58131297974439
7.0,11.0,74.0,82.38247209591626
13.0,7.0,74.0,391.91115249924525
10.0,8.0,75.0,428.5137730915371
2.0,11.0,82.0,409.9849455713966
9.0,8.0,72.0,378.4646312832184
10.0,10.0,74.0,389.73607444719596
0.0,0.0,18.0,414.25727716742813
1.0,1.0,18.0,72.07069635594848
0.0,0.0,18.0,84.9124904080587
0.0,0.0,18.0,72.07069635594848
0.0,0.0,17.0,72.07069635594848
0.0,0.0,16.0,68.25339920790603
2.0,2.0,16.0,64.43610205986357
1.0,2.0,18.0,90.11969016408402
0.0,0.0,11.0,88.95730478009564
7.0,3.0,13.0,45.34961631965131
4.0,2.0,7.0,126.69751149235998
28.0,13.0,54.0,73.35797519184848
3.0,1.0,7.0,508.39141156400876
3.0,1.0,7.0,60.51618113973827
4.0,2.0,8.0,60.51618113973827
5.0,5.0,69.0,77.17527233989094
27.0,12.0,57.0,330.9618211666647
3.0,2.0,8.0,507.001508956026
3.0,2.0,7.0,68.37829265981766
3.0,2.0,6.0,64.56099551177522
4.0,3.0,9.0,60.743698363732754
3.0,1.0,7.0,85.03738385997033
4.0,2.0,7.0,60.51618113973827
4.0,2.0,7.0,73.35797519184848
4.0,1.0,7.0,73.35797519184848
29.0,0.0,62.0,69.31316081981153
28.0,11.0,55.0,495.1441815919415
100.0,0.0,0.0,504.11907996797737
100.0,0.0,0.0,883.0573156985121
35.0,1.0,15.0,883.0573156985121
22.0,1.0,15.0,372.55790808642286
12.0,1.0,31.0,258.19717224547014
7.0,0.0,10.0,231.30412981341664
19.0,0.0,16.0,103.1111769321218
5.0,2.0,11.0,231.57871598125587
48.0,0.0,16.0,97.42414346409157
34.0,1.0,22.0,486.6911267033809
100.0,0.0,0.0,390.4820084426467
100.0,0.0,0.0,883.0573156985121
99.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,874.2603360184387
39.0,1.0,19.0,883.0573156985121
38.0,0.0,2.0,423.0150153988858
70.0,0.0,3.0,345.2791698300538
50.0,0.0,3.0,630.5998167404413
79.0,1.0,3.0,454.66022313897554
70.0,0.0,3.0,713.8174482331376
0.0,0.0,32.0,630.5998167404413
100.0,0.0,0.0,125.51285642854285
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
79.0,0.0,21.0,883.0573156985121
68.0,0.0,1.0,778.4839825258647
80.0,0.0,1.0,605.3712630842098
100.0,0.0,0.0,710.9350192450889
38.0,1.0,1.0,883.0573156985121
81.0,0.0,1.0,345.5066870540483
80.0,0.0,1.0,719.7319989251622
60.0,0.0,1.0,710.9350192450889
100.0,0.0,0.0,534.9954256436235
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
100.0,0.0,0.0,883.0573156985121
99.0,0.0,0.0,883.0573156985121
40.0,0.0,0.0,874.2603360184387
10.0,1.0,16.0,355.23853489411545
4.0,28.0,0.0,156.4507132326333
12.0,24.0,0.0,151.80206882851178
15.0,19.0,0.0,205.99864878095025
17.0,23.0,9.0,212.16551596098537
15.0,29.0,3.0,280.29440714166174
14.0,27.0,0.0,264.06555112548216
7.0,27.0,0.0,235.7270512572076
32.0,13.0,0.0,174.14819349669463
29.0,10.0,23.0,337.4452842900094
43.0,19.0,9.0,386.7177365386552
5.0,27.0,0.0,492.8366213354192
2.0,18.0,0.0,156.5542341365481
3.0,30.0,0.0,93.75996574799579
9.0,16.0,1.0,151.0947178925124
15.0,24.0,10.0,151.06649191247737
12.0,30.0,2.0,270.5625593015946
11.0,29.0,0.0,237.90212930925682
10.0,26.0,0.0,217.42574096106162
18.0,17.0,0.0,196.49431816487754
2.0,23.0,0.0,230.46682625713126
6.0,33.0,0.0,113.98403760818053
5.0,31.0,0.0,189.62010004884303
4.0,29.0,0.0,172.7334916246959
68.0,4.0,0.0,155.84688320054872
29.0,14.0,0.0,617.7332234243149
22.0,22.0,10.0,315.0991596218265
21.0,28.0,7.0,324.0517883180337
13.0,28.0,0.0,328.0718034260546
11.0,25.0,0.0,230.9748859491713
9.0,21.0,0.0,201.2464834729139
13.0,25.0,9.0,167.4732666246196
9.0,32.0,2.0,253.19611716544253
4.0,31.0,0.0,219.60081901311082
3.0,29.0,0.0,163.9365119446226
7.0,29.0,0.0,147.04990352047545
2.0,23.0,0.0,182.23782224076854
4.0,29.0,0.0,113.98403760818053
39.0,13.0,0.0,155.84688320054872
5.0,26.0,0.0,399.02414205052236
7.0,17.0,0.0,152.50941976451116
8.0,25.0,0.0,133.70004977632527
6.0,18.0,0.0,174.85554443269402
8.0,27.0,0.0,128.94788446828892
9.0,20.0,0.0,182.94517317676792
10.0,27.0,0.0,163.42845225258262
1.0,24.0,0.0,200.53913253691448
2.0,30.0,0.0,109.23187230014419
7.0,29.0,0.0,142.2977382124391
7.0,20.0,0.0,182.23782224076854
10.0,28.0,0.0,145.83449289243606
12.0,20.0,0.0,204.58394690895145
2.0,30.0,0.0,189.81939129280246
1.0,24.0,0.0,142.2977382124391
2.0,30.0,0.0,109.23187230014419
44.0,19.0,0.0,142.2977382124391
3.0,6.0,5.0,467.27792668311037
3.0,22.0,0.0,73.10565870383806
9.0,19.0,0.0,118.73620291621685
2.0,18.0,6.0,159.3836378805457
16.0,13.0,0.0,116.66374863625052
8.0,20.0,0.0,196.693609408837
10.0,27.0,0.0,154.63147257250938
14.0,17.0,0.0,200.53913253691448
14.0,25.0,4.0,195.27890753683818
3.0,20.0,0.0,242.90661110530363
11.0,25.0,0.0,110.64657417214295
3.0,28.0,0.0,201.2464834729139
20.0,14.0,14.0,143.00508914843854
20.0,15.0,13.0,289.36850257376136
13.0,16.0,18.0,289.5960197977559
16.0,15.0,15.0,251.14846214949216
8.0,28.0,1.0,262.04269537354764
12.0,25.0,0.0,190.80728469684732
3.0,28.0,0.0,210.0434631529872
7.0,29.0,0.0,143.00508914843854
37.0,18.0,0.0,182.23782224076854
12.0,27.0,0.0,401.65425455056055
16.0,23.0,0.0,218.13309189706104
19.0,24.0,0.0,237.1417531292064
35.0,15.0,1.0,267.5775065414632
4.0,19.0,0.0,375.74314922234566
2.0,22.0,0.0,115.39873948017929
2.0,27.0,0.0,109.93922323614358
7.0,22.0,0.0,130.16329509632828
5.0,29.0,0.0,153.92412163650997
2.0,30.0,0.0,164.643862880622
3.0,21.0,0.0,142.2977382124391
6.0,28.0,0.0,114.69138854417992
9.0,20.0,0.0,169.3960281886583
3.0,31.0,0.0,163.42845225258262
4.0,28.0,0.0,155.1395322645493
3.0,30.0,0.0,151.80206882851178
3.0,2.0,9.0,151.0947178925124
0.0,1.0,0.0,72.19558980786013
2.0,4.0,7.0,7.404162063221266
4.0,1.0,7.0,63.853644575775824
4.0,1.0,11.0,69.31316081981153
1.0,4.0,1.0,84.58234941198137
2.0,2.0,6.0,32.15288200744781
1.0,5.0,5.0,51.946718683659476
2.0,2.0,12.0,51.466884971654565
1.0,2.0,5.0,74.85050157191421
2.0,3.0,10.0,39.33244185554375
0.0,3.0,0.0,71.26072164786623
1.0,4.0,8.0,15.493790807295149
1.0,2.0,9.0,58.873962043745
1.0,3.0,7.0,54.60163044771357
4.0,2.0,10.0,51.0118505236656
3.0,2.0,3.0,84.80986663597585
2.0,7.0,20.0,49.2918069196054
2.0,5.0,11.0,125.61295061643854
2.0,2.0,6.0,83.16764753998257
2.0,2.0,17.0,51.946718683659476
2.0,4.0,6.0,93.93698731212645
0.0,1.0,8.0,60.03634742773336
9.0,16.0,17.0,37.942539247560894
4.0,17.0,16.0,212.14324628115656
14.0,17.0,18.0,168.38586510478467
5.0,15.0,24.0,263.9902562016024
2.0,4.0,5.0,199.63159322512368
10.0,11.0,59.0,56.219050279690904
3.0,1.0,5.0,361.0426343188282
10.0,11.0,62.0,52.881586843653366
2.0,3.0,5.0,372.4945257629556
7.0,10.0,65.0,52.17423590765397
8.0,13.0,58.0,353.51066379482614
7.0,15.0,62.0,347.72100655471314
1.0,2.0,3.0,362.2828442108834
4.0,2.0,4.0,31.697847559458843
1.0,1.0,10.0,61.90608374772113
6.0,2.0,28.0,54.374113223719085
1.0,2.0,11.0,171.11517466088657
1.0,3.0,10.0,62.236224743798466
1.0,2.0,8.0,62.463741967792956
38.0,10.0,10.0,50.784333299671104
42.0,5.0,6.0,416.26569073476287
38.0,10.0,10.0,415.96034900270143
36.0,4.0,7.0,416.26569073476287
0.0,0.0,1.0,362.9509536982672
18.0,8.0,61.0,7.176644839226777
6.0,3.0,8.0,426.9186229393885
2.0,7.0,18.0,98.81404607207443
1.0,2.0,13.0,117.97835632035364
12.0,9.0,60.0,69.87081903988337
9.0,10.0,61.0,374.36426208294336
15.0,12.0,58.0,355.8354345628029
0.0,1.0,7.0,405.2550499431891
1.0,3.0,10.0,34.125242099518445
1.0,1.0,3.0,62.463741967792956
0.0,1.0,6.0,27.653033187421908
0.0,3.0,20.0,30.30794495147599
2.0,5.0,9.0,91.83973376814421
1.0,1.0,8.0,75.53305324389765
2.0,4.0,6.0,46.73951892763417
1.0,1.0,6.0,60.03634742773336
3.0,1.0,6.0,39.104924631549274
9.0,16.0,6.0,56.69888399169582
1.0,2.0,10.0,170.1529776526896
36.0,15.0,37.0,58.418927595756024
1.0,1.0,4.0,521.9628262319471
0.0,1.0,5.0,31.470330335464357
1.0,2.0,0.0,26.490647803433532
4.0,1.0,5.0,20.245956115331484
3.0,9.0,76.0,61.678566523726644
1.0,2.0,1.0,356.26819933096306
0.0,0.0,19.0,24.063253263373934
2.0,4.0,10.0,75.88799350399094
5.0,5.0,9.0,75.30553601990317
14.0,17.0,65.0,101.9239922841175
18.0,10.0,60.0,443.4032221595977
18.0,10.0,60.0,431.19095453541985
19.0,14.0,2.0,431.19095453541985
17.0,15.0,3.0,234.76395711717868
35.0,15.0,1.0,225.03210927711154
26.0,14.0,3.0,375.74314922234566
29.0,14.0,3.0,300.16011202573407
29.0,15.0,3.0,326.5510510659538
28.0,14.0,3.0,330.5958654379908
29.0,14.0,2.0,317.75407138588065
16.0,16.0,3.0,322.73375391791143
17.0,12.0,4.0,220.2799439690752
19.0,16.0,0.0,216.71496330904318
17.0,17.0,0.0,235.2189915651677
19.0,14.0,4.0,221.669846577058
19.0,16.0,2.0,242.3985514132636
11.0,14.0,0.0,242.85358586125255
24.0,14.0,3.0,156.75352538050754
31.0,12.0,4.0,282.5661526655876
26.0,10.0,5.0,339.87267883006905
26.0,11.0,5.0,291.61544883367117
17.0,17.0,0.0,295.66026320570813
20.0,21.0,0.0,221.669846577058
24.0,10.0,6.0,264.2400431054256
22.0,14.0,8.0,277.83878662156707
26.0,30.0,4.0,284.05867904565326
20.0,13.0,5.0,368.6944391263676
5.0,10.0,80.0,250.96801386934243
5.0,4.0,86.0,393.1761616553164
5.0,4.0,86.0,391.8110583113494
9.0,7.0,79.0,391.8110583113494
4.0,5.0,86.0,412.4123401114562
24.0,14.0,54.0,387.05889300331313
2.0,11.0,80.0,477.24830721575273
4.0,9.0,82.0,370.8300369871335
6.0,5.0,85.0,387.9689618992912
2.0,8.0,79.0,400.8355552154172
1.0,7.0,88.0,354.87829672298017
2.0,6.0,90.0,376.39217700325213
8.0,27.0,58.0,388.7789366073733
2.0,8.0,79.0,404.3484077632302
0.0,2.0,15.0,354.87829672298017
2.0,7.0,78.0,68.708433655895
0.0,1.0,11.0,347.01618520290083
1.0,12.0,73.0,49.39443069168825
0.0,2.0,11.0,339.3567916428001
1.0,11.0,76.0,53.4392450637252
7.0,12.0,70.0,346.76386871489035
1.0,2.0,12.0,380.68677827911233
5.0,9.0,77.0,66.05352189184093
5.0,10.0,76.0,377.67945583915207
3.0,13.0,76.0,377.9069730631466
1.0,2.0,12.0,372.4474568191108
2.0,11.0,75.0,66.05352189184093
0.0,2.0,14.0,351.7435512469212
2.0,16.0,76.0,64.89113650785255
1.0,9.0,80.0,375.7849202551484
0.0,2.0,15.0,353.94342856298636
0.0,1.0,14.0,68.708433655895
0.0,1.0,14.0,60.84632213581561
1.0,11.0,80.0,60.84632213581561
2.0,3.0,12.0,362.0330573070602
0.0,2.0,12.0,78.89531594395116
0.0,2.0,14.0,57.256542211767645
2.0,9.0,79.0,64.89113650785255
4.0,7.0,85.0,358.9231110950172
5.0,8.0,77.0,391.33122459934464
5.0,9.0,80.0,373.6346414671151
5.0,9.0,76.0,389.1313472832794
10.0,10.0,69.0,373.86215869110964
10.0,8.0,71.0,395.1707914272158
4.0,11.0,73.0,394.71575697922685
0.0,0.0,8.0,361.7029163109829
0.0,0.0,5.0,33.89772487552395
0.0,0.0,14.0,22.445833431396593
0.0,0.0,13.0,56.801507763778666
0.0,0.0,20.0,52.98421061573622
0.0,1.0,66.0,79.70529065203341
0.0,0.0,15.0,259.3457738340232
0.0,0.0,21.0,60.618804911821115
0.0,0.0,12.0,83.52258780007584
0.0,0.0,11.0,49.166913467693774
0.0,0.0,17.0,45.34961631965131
0.0,1.0,11.0,68.25339920790603
0.0,1.0,6.0,49.39443069168825
0.0,1.0,21.0,30.30794495147599
0.0,1.0,21.0,87.56740217211279
0.0,1.0,25.0,87.56740217211279
1.0,5.0,83.0,102.83659076428259
0.0,1.0,25.0,349.2160625189659
0.0,0.0,14.0,102.83659076428259
15.0,2.0,9.0,56.801507763778666
15.0,2.0,9.0,177.75934596873947
10.0,2.0,8.0,177.75934596873947
1.0,1.0,80.0,129.9571504203306
0.0,1.0,23.0,321.58491358669085
0.0,1.0,16.0,95.20199646819769
0.0,1.0,14.0,68.48091643190052
0.0,1.0,22.0,60.84632213581561
0.0,1.0,12.0,91.38469932015524
0.0,1.0,27.0,53.21172783973071
0.0,1.0,7.0,110.4711850603675
0.0,1.0,23.0,34.125242099518445
0.0,1.0,29.0,95.20199646819769
0.0,1.0,11.0,118.10577935645243
0.0,1.0,16.0,49.39443069168825
0.0,1.0,26.0,68.48091643190052
0.0,0.0,20.0,106.65388791232503
0.0,0.0,12.0,79.70529065203341
1.0,0.0,83.0,49.166913467693774
0.0,3.0,77.0,328.9919906587812
1.0,2.0,25.0,309.42567120656406
0.0,2.0,75.0,115.6783848163928
1.0,1.0,18.0,297.7462625384422
51.0,11.0,0.0,84.9124904080587
58.0,10.0,1.0,496.4982694673279
63.0,7.0,0.0,557.8496100038464
63.0,6.0,0.0,585.8827681400594
14.0,20.0,0.0,581.8379537680225
13.0,20.0,0.0,207.41335065294902
4.0,22.0,0.0,198.61637097287576
8.0,21.0,0.0,127.53318259629013
29.0,17.0,0.0,158.67628694454632
17.0,20.0,0.0,327.2336027379374
29.0,18.0,0.0,233.80428969316884
4.0,22.0,0.0,331.27841710997427
28.0,17.0,0.0,127.53318259629013
38.0,15.0,0.0,318.4366230578641
19.0,19.0,1.0,398.316791114523
3.0,23.0,0.0,251.1707318293209
3.0,23.0,0.0,122.7810172882538
3.0,23.0,0.0,122.7810172882538
4.0,23.0,0.0,122.7810172882538
3.0,23.0,0.0,131.57799696832706
7.0,22.0,0.0,122.7810172882538
6.0,22.0,0.0,153.92412163650997
8.0,22.0,0.0,145.1271419564367
9.0,22.0,0.0,162.72110131658326
7.0,23.0,0.0,171.51808099665652
9.0,27.0,0.0,157.9689360085469
7.0,27.0,0.0,191.74215285684122
4.0,30.0,0.0,174.14819349669463
5.0,30.0,0.0,159.89169757258566
3.0,24.0,0.0,168.6886772526589
3.0,24.0,0.0,126.82583166029072
2.0,24.0,0.0,126.82583166029072
3.0,24.0,0.0,118.02885198021744
3.0,23.0,0.0,126.82583166029072
3.0,23.0,0.0,122.7810172882538
3.0,23.0,0.0,122.7810172882538
3.0,23.0,0.0,122.7810172882538
6.0,22.0,0.0,122.7810172882538
5.0,23.0,0.0,145.1271419564367
6.0,22.0,0.0,140.37497664840038
6.0,22.0,0.0,145.1271419564367
5.0,22.0,0.0,145.1271419564367
4.0,30.0,0.0,136.3301622763634
3.0,30.0,0.0,159.89169757258566
4.0,30.0,0.0,151.0947178925124
4.0,30.0,0.0,159.89169757258566
12.0,22.0,0.0,159.89169757258566
13.0,21.0,0.0,197.9090200368764
5.0,22.0,0.0,202.6611853449127
8.0,21.0,0.0,136.3301622763634
6.0,28.0,0.0,158.67628694454632
5.0,22.0,0.0,169.3960281886583
7.0,26.0,0.0,136.3301622763634
6.0,29.0,0.0,170.10337912465772
7.0,29.0,0.0,173.44084256069527
6.0,26.0,0.0,182.23782224076854
9.0,27.0,0.0,161.30639944458446
7.0,28.0,0.0,191.74215285684122
6.0,28.0,0.0,178.19300786873163
12.0,26.0,0.0,169.3960281886583
17.0,24.0,0.0,214.0882775250241
7.0,28.0,0.0,249.98354718131665
5.0,21.0,0.0,178.19300786873163
7.0,26.0,0.0,132.28534790432647
6.0,26.0,0.0,170.10337912465772
11.0,25.0,0.0,161.30639944458446
12.0,28.0,0.0,201.2464834729139
11.0,27.0,0.0,222.177906269098
15.0,19.0,0.0,209.33611221698777
18.0,26.0,0.0,212.16551596098537
16.0,24.0,0.0,266.87015560546376
17.0,27.0,0.0,241.18656750124336
16.0,25.0,0.0,262.1179902974274
17.0,25.0,0.0,245.2313818732803
4.0,23.0,0.0,254.0283615533536
6.0,22.0,0.0,131.57799696832706
4.0,22.0,0.0,145.1271419564367
6.0,29.0,0.0,127.53318259629013
5.0,28.0,0.0,173.44084256069527
4.0,30.0,0.0,160.59904850858504
5.0,32.0,0.0,159.89169757258566
5.0,30.0,0.0,176.77830599673283
5.0,22.0,0.0,168.6886772526589
8.0,29.0,0.0,136.3301622763634
7.0,22.0,0.0,191.03480192084183
7.0,29.0,0.0,153.92412163650997
5.0,23.0,0.0,182.23782224076854
5.0,32.0,0.0,140.37497664840038
4.0,23.0,0.0,176.77830599673283
8.0,35.0,0.0,131.57799696832706
7.0,33.0,0.0,215.30368815306343
3.0,23.0,0.0,198.41707972891632
5.0,23.0,0.0,122.7810172882538
0.0,2.0,5.0,140.37497664840038
3.0,11.0,71.0,30.535462175470474
0.0,0.0,61.0,345.2713423348247
1.0,1.0,6.0,236.214473721774
0.0,1.0,22.0,39.104924631549274
17.0,1.0,13.0,91.38469932015524
0.0,1.0,46.0,206.57767954901885
1.0,1.0,40.0,182.9998308731741
1.0,1.0,38.0,168.8930276649927
1.0,0.0,29.0,161.25843336890782
11.0,2.0,46.0,122.85794466448877
4.0,5.0,16.0,283.8114217260171
51.0,1.0,10.0,119.84809264034142
4.0,5.0,16.0,494.2230972273831
26.0,4.0,64.0,119.84809264034142
35.0,8.0,53.0,492.56709433595427
24.0,3.0,70.0,545.9289003162946
20.0,7.0,68.0,493.8321034920256
11.0,4.0,74.0,467.1888479637953
10.0,3.0,62.0,398.7853706152797
13.0,3.0,76.0,340.13601078666
18.0,3.0,56.0,419.96910989947423
31.0,10.0,51.0,387.6080653389915
7.0,11.0,46.0,511.1960160439904
6.0,10.0,50.0,285.0268323540565
18.0,7.0,68.0,287.45422689411606
23.0,3.0,61.0,449.59488860364866
17.0,8.0,63.0,450.67944947957017
5.0,7.0,44.0,425.75623755540016
0.0,13.0,34.0,243.61902120967724
0.0,14.0,37.0,185.73003756110802
1.0,10.0,47.0,201.22674337727227
1.0,11.0,74.0,232.01743704962232
16.0,6.0,68.0,339.1292744188055
21.0,14.0,55.0,427.9561148714652
7.0,7.0,73.0,454.6746653235753
18.0,2.0,76.0,371.91459786305495
30.0,4.0,63.0,459.90919392780364
24.0,0.0,74.0,523.9377159082051
20.0,3.0,75.0,496.96684896808455
6.0,8.0,55.0,477.73067051194465
3.0,3.0,50.0,298.45108389025444
8.0,6.0,40.0,232.74958724963767
12.0,12.0,44.0,250.69595728569038
10.0,4.0,65.0,325.4219508303749
23.0,10.0,51.0,355.6327166028243
11.0,7.0,71.0,440.82017860340414
10.0,4.0,78.0,399.4679222872632
0.0,0.0,9.0,405.25757952737627
0.0,0.0,1.0,37.715022023566405
0.0,0.0,11.0,7.176644839226777
0.0,0.0,2.0,45.34961631965131
2.0,4.0,17.0,10.993941987269233
1.0,3.0,9.0,102.02661605620035
0.0,0.0,4.0,58.6464448197505
1.0,2.0,4.0,18.628536283354137
0.0,0.0,5.0,3.3593476911843254
3.0,3.0,12.0,35.5151447075013
1.0,2.0,13.0,22.445833431396593
0.0,0.0,0.0,87.69229562402442
0.0,1.0,11.0,69.87081903988337
0.0,0.0,7.0,3.3593476911843254
0.0,0.0,12.0,49.39443069168825
0.0,0.0,1.0,30.0804277274815
3.0,15.0,72.0,49.166913467693774
15.0,3.0,75.0,7.176644839226777
0.0,0.0,11.0,365.26789697101486
0.0,0.0,0.0,433.7457721115783
0.0,0.0,2.0,45.34961631965131
0.0,0.0,0.0,3.3593476911843254
1.0,12.0,75.0,3.3593476911843254
0.0,0.0,0.0,10.993941987269233
0.0,0.0,14.0,3.3593476911843254
0.0,0.0,1.0,346.9913859388849
0.0,9.0,79.0,3.3593476911843254
19.0,3.0,75.0,56.801507763778666
0.0,0.0,12.0,7.176644839226777
0.0,0.0,11.0,341.32915173487066
0.0,0.0,1.0,468.93369083187133
0.0,0.0,14.0,49.166913467693774
0.0,0.0,14.0,45.34961631965131
0.0,0.0,5.0,7.176644839226777
3.0,3.0,14.0,56.801507763778666
0.0,1.0,0.0,56.801507763778666
0.0,0.0,0.0,22.445833431396593
0.0,0.0,4.0,95.32688992010931
0.0,0.0,13.0,7.404162063221266
0.0,1.0,40.0,3.3593476911843254
0.0,0.0,11.0,18.628536283354137
0.0,0.0,12.0,52.98421061573622
0.0,0.0,3.0,3.3593476911843254
0.0,0.0,16.0,3.3593476911843254
0.0,0.0,0.0,160.0960479849194
0.0,1.0,98.0,45.34961631965131
0.0,0.0,0.0,49.166913467693774
0.0,0.0,0.0,14.811239135311684
0.0,0.0,11.0,64.43610205986357
0.0,0.0,0.0,3.3593476911843254
0.0,0.0,3.0,381.49928257138174
0.0,0.0,0.0,3.3593476911843254
0.0,0.0,1.0,3.3593476911843254
0.0,0.0,7.0,45.34961631965131
0.0,0.0,8.0,3.3593476911843254
0.0,0.0,8.0,3.3593476911843254
0.0,0.0,7.0,3.3593476911843254
0.0,0.0,7.0,14.811239135311684
0.0,0.0,11.0,3.3593476911843254
0.0,0.0,12.0,7.176644839226777
0.0,0.0,11.0,30.0804277274815
0.0,0.0,1.0,33.89772487552395
0.0,0.0,13.0,33.89772487552395
0.0,0.0,1.0,30.0804277274815
3.0,4.0,15.0,30.0804277274815
0.0,0.0,5.0,45.34961631965131
1.0,0.0,12.0,49.166913467693774
1.0,0.0,9.0,45.34961631965131
0.0,0.0,13.0,7.176644839226777
0.0,0.0,7.0,52.98421061573622
0.0,0.0,13.0,7.176644839226777
0.0,0.0,11.0,103.18900144018872
2.0,18.0,0.0,22.445833431396593
4.0,20.0,0.0,57.963893147767045
